"","COSPARID","RSO_NAME","RSO_TYPE","PAYLOAD_OPERATIONAL_STATUS","ORBIT_TYPE","APPLICATION","SOURCE","LAUNCH_SITE","LAUNCH_DATE","DECAY_DATE","ORBITAL_PERIOD","12","13","14","INCLINATION","APOGEE","PERIGEE","18","19","20","21","22","23","a","e","i","w","W","V","X_","Y_","Z_","33","34","35","36","37","38","39","40","41","42","LAUNCH_YEAR"
"20022","2022-036Q","Kuiper357","plat","+","LEO","comms","USA","UNK","2022-06-03","2037-06-02",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-11-09",6997,0,0.905826,0,1.84799,4.86875,-1914.78,6729.91,0,-4.47941,-1.27447,5.93953,3806.91,5870.73,-4.01762,-3.48813,2.26596,5.92965,2022,2022-01-01
"20023","2022-036R","Kuiper358","plat","+","LEO","comms","USA","UNK","2022-06-03","2037-06-02",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-10-07",6997,0,0.905826,0,1.84799,1.93567,-1914.78,6729.91,0,-4.47941,-1.27447,5.93953,53.2937,6996.8,-3.98149,-4.15934,0.0350554,5.92968,2022,2022-01-01
"20024","2022-036S","Kuiper359","plat","+","LEO","comms","USA","UNK","2022-06-03","2037-06-02",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-10-28",6997,0,0.905826,0,1.84799,5.24167,-1914.78,6729.91,0,-4.47941,-1.27447,5.93953,2522.8,6526.37,-4.00575,-3.87851,1.50289,5.92966,2022,2022-01-01
"20025","2022-036T","Kuiper360","plat","+","LEO","comms","USA","UNK","2022-06-03","2037-06-02",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-10-24",6997,0,0.905826,0,1.84799,3.3321,-1914.78,6729.91,0,-4.47941,-1.27447,5.93953,2068.1,6684.38,-3.99479,-3.97266,1.23266,5.92967,2022,2022-01-01
"20026","2022-036U","Kuiper361","plat","+","LEO","comms","USA","UNK","2022-06-03","2037-06-02",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-10-27",6997,0,0.905826,0,1.84799,0.369638,-1914.78,6729.91,0,-4.47941,-1.27447,5.93953,2410.15,6568.8,-4.00306,-3.90378,1.43595,5.92966,2022,2022-01-01
"20027","2022-036V","Kuiper362","plat","+","LEO","comms","USA","UNK","2022-06-03","2037-06-02",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-11-30",6997,0,0.905826,0,1.84799,2.61783,-1914.78,6729.91,0,-4.47941,-1.27447,5.93953,5636.14,4146.32,-4.0402,-2.46214,3.35259,5.92962,2022,2022-01-01
"20028","2022-036W","Kuiper363","plat","+","LEO","comms","USA","UNK","2022-06-03","2037-06-02",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-11-30",6997,0,0.905826,0,1.84799,2.79939,-1914.78,6729.91,0,-4.47941,-1.27447,5.93953,5636.13,4146.32,-4.0402,-2.46214,3.35259,5.92962,2022,2022-01-01
"20029","2022-036X","Kuiper364","plat","+","LEO","comms","USA","UNK","2022-06-03","2037-06-02",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-09-16",6997,0,0.905826,0,1.84799,6.18379,-1914.78,6729.91,0,-4.47941,-1.27447,5.93953,-2423.12,6564.03,-3.97963,-3.90324,-1.43729,5.9297,2022,2022-01-01
"20030","2022-036Y","Kuiper365","plat","+","LEO","comms","USA","UNK","2022-06-03","2037-06-02",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-08-07",6997,0,0.905826,0,1.84799,4.30363,-1914.78,6729.91,0,-4.47941,-1.27447,5.93953,-6040.33,3531.63,-3.99098,-2.10232,-3.589,5.92974,2022,2022-01-01
"20031","2022-036Z","Kuiper366","plat","+","LEO","comms","USA","UNK","2022-06-03","2037-06-02",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-08-12",6997,0,0.905826,0,1.84799,5.52831,-1914.78,6729.91,0,-4.47941,-1.27447,5.93953,-5714.62,4037.47,-3.98517,-2.40286,-3.39515,5.92973,2022,2022-01-01
"20032","2022-036AA","Kuiper367","plat","+","LEO","comms","USA","UNK","2022-06-03","2037-06-02",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-09-02",6997,0,0.905826,0,1.84799,2.55112,-1914.78,6729.91,0,-4.47941,-1.27447,5.93953,-3918.78,5796.65,-3.97934,-3.44777,-2.32677,5.92971,2022,2022-01-01
"20033","2022-036AB","Kuiper368","plat","+","LEO","comms","USA","UNK","2022-06-03","2037-06-02",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-09-10",6997,0,0.905826,0,1.84799,0.631755,-1914.78,6729.91,0,-4.47941,-1.27447,5.93953,-3086.54,6279.43,-3.97416,-3.73438,-1.83181,5.9297,2022,2022-01-01
"20034","2022-036AC","Kuiper369","plat","+","LEO","comms","USA","UNK","2022-06-03","2037-06-02",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-09-05",6997,0,0.905826,0,1.84799,6.0534,-1914.78,6729.91,0,-4.47941,-1.27447,5.93953,-3614.56,5991.07,-3.98216,-3.56321,-2.14583,5.92971,2022,2022-01-01
"20035","2022-036AD","Kuiper370","plat","+","LEO","comms","USA","UNK","2022-06-03","2037-06-02",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-10-16",6997,0,0.905826,0,1.84799,0.965492,-1914.78,6729.91,0,-4.47941,-1.27447,5.93953,1131.52,6904.9,-3.99447,-4.1042,0.67599,5.92967,2022,2022-01-01
"20036","2022-036AE","Kuiper371","plat","+","LEO","comms","USA","UNK","2022-06-03","2037-06-02",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-10-04",6997,0,0.905826,0,1.84799,1.15685,-1914.78,6729.91,0,-4.47941,-1.27447,5.93953,-307.763,6990.23,-3.98512,-4.15561,-0.179581,5.92968,2022,2022-01-01
"20037","2022-036AF","Kuiper372","plat","+","LEO","comms","USA","UNK","2022-06-03","2037-06-02",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-08-27",6997,0,0.905826,0,1.84799,3.46384,-1914.78,6729.91,0,-4.47941,-1.27447,5.93953,-4495.18,5362.03,-3.97811,-3.18968,-2.66962,5.92971,2022,2022-01-01
"20038","2022-036AG","Kuiper373","plat","+","LEO","comms","USA","UNK","2022-06-03","2037-06-02",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-09-02",6997,0,0.905826,0,1.84799,3.64051,-1914.78,6729.91,0,-4.47941,-1.27447,5.93953,-3918.81,5796.63,-3.97934,-3.44776,-2.32679,5.92971,2022,2022-01-01
"20039","2022-036AH","Kuiper374","plat","+","LEO","comms","USA","UNK","2022-06-03","2037-06-02",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-08-04",6997,0,0.905826,0,1.84799,2.79856,-1914.78,6729.91,0,-4.47941,-1.27447,5.93953,-6214.48,3215.31,-3.98681,-1.91436,-3.69268,5.92974,2022,2022-01-01
"20040","2022-037A","Kuiper375","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-11-21",6997,0,0.905826,0,2.0328,6.15579,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,3832.84,5853.83,-6.68428,-3.47615,2.28281,5.9303,2022,2022-01-01
"20041","2022-037B","Kuiper376","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-08-24",6997,0,0.905826,0,2.0328,4.31482,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,-5625.95,4160.12,-6.62041,-2.47705,-3.3404,5.93037,2022,2022-01-01
"20042","2022-037C","Kuiper377","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-09-19",6997,0,0.905826,0,2.0328,2.38076,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,-3273.34,6184.11,-6.6244,-3.67812,-1.94054,5.93035,2022,2022-01-01
"20043","2022-037D","Kuiper378","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-09-10",6997,0,0.905826,0,2.0328,5.71126,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,-4187.8,5605.38,-6.61582,-3.33489,-2.4845,5.93035,2022,2022-01-01
"20044","2022-037E","Kuiper379","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-11-29",6997,0,0.905826,0,2.0328,3.7331,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,4689.65,5192.8,-6.70334,-3.08257,2.79155,5.93028,2022,2022-01-01
"20045","2022-037F","Kuiper380","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-08-09",6997,0,0.905826,0,2.0328,1.91173,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,-6501.28,2586.75,-6.62294,-1.54262,-3.86188,5.93039,2022,2022-01-01
"20046","2022-037G","Kuiper381","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-10-10",6997,0,0.905826,0,2.0328,6.23146,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,-876.384,6941.9,-6.63079,-4.12661,-0.515302,5.93033,2022,2022-01-01
"20047","2022-037H","Kuiper382","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-11-02",6997,0,0.905826,0,2.0328,1.15825,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,1866.78,6743.37,-6.66085,-4.00643,1.11496,5.93031,2022,2022-01-01
"20048","2022-037I","Kuiper383","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-11-01",6997,0,0.905826,0,2.0328,2.38783,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,1750.5,6774.49,-6.6613,-4.02502,1.04588,5.93031,2022,2022-01-01
"20049","2022-037J","Kuiper384","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-08-10",6997,0,0.905826,0,2.0328,1.58997,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,-6455.83,2698.18,-6.62226,-1.60881,-3.83479,5.93039,2022,2022-01-01
"20050","2022-037K","Kuiper385","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-08-24",6997,0,0.905826,0,2.0328,5.94889,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,-5625.98,4160.09,-6.62041,-2.47702,-3.34042,5.93037,2022,2022-01-01
"20051","2022-037L","Kuiper386","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-10-22",6997,0,0.905826,0,2.0328,0.846296,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,565.03,6974.15,-6.64287,-4.14463,0.341437,5.93032,2022,2022-01-01
"20052","2022-037M","Kuiper387","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-08-10",6997,0,0.905826,0,2.0328,2.13467,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,-6455.84,2698.17,-6.62226,-1.6088,-3.83479,5.93039,2022,2022-01-01
"20053","2022-037N","Kuiper388","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-08-03",6997,0,0.905826,0,2.0328,3.36914,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,-6733.21,1903.12,-6.61505,-1.13649,-4.00027,5.9304,2022,2022-01-01
"20054","2022-037O","Kuiper389","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-11-21",6997,0,0.905826,0,2.0328,1.36648,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,3932.91,5787.07,-6.68662,-3.43639,2.34223,5.9303,2022,2022-01-01
"20055","2022-037P","Kuiper390","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-10-24",6997,0,0.905826,0,2.0328,5.75971,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,804.569,6950.59,-6.64494,-4.13043,0.48379,5.93032,2022,2022-01-01
"20056","2022-037Q","Kuiper391","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-10-01",6997,0,0.905826,0,2.0328,4.91285,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,-1936.4,6723.71,-6.62989,-3.99777,-1.1455,5.93034,2022,2022-01-01
"20057","2022-037R","Kuiper392","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-09-29",6997,0,0.905826,0,2.0328,0.907255,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,-2166.54,6653.12,-6.62507,-3.956,-1.28234,5.93034,2022,2022-01-01
"20058","2022-037S","Kuiper393","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-11-29",6997,0,0.905826,0,2.0328,6.27499,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,4689.6,5192.84,-6.70334,-3.0826,2.79151,5.93028,2022,2022-01-01
"20059","2022-037T","Kuiper394","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-08-03",6997,0,0.905826,0,2.0328,4.45851,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,-6733.22,1903.09,-6.61505,-1.13647,-4.00027,5.9304,2022,2022-01-01
"20060","2022-037U","Kuiper395","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-11-06",6997,0,0.905826,0,2.0328,5.60971,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,2325.94,6599.09,-6.6634,-3.92031,1.38775,5.93031,2022,2022-01-01
"20061","2022-037V","Kuiper396","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-08-08",6997,0,0.905826,0,2.0328,5.86476,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,-6544.84,2474.46,-6.62253,-1.47592,-3.88786,5.93039,2022,2022-01-01
"20062","2022-037W","Kuiper397","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-09-04",6997,0,0.905826,0,2.0328,2.88268,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,-4743.11,5144.02,-6.62111,-3.06111,-2.81491,5.93036,2022,2022-01-01
"20063","2022-037X","Kuiper398","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-11-01",6997,0,0.905826,0,2.0328,5.11127,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,1750.43,6774.51,-6.6613,-4.02503,1.04584,5.93031,2022,2022-01-01
"20064","2022-037Y","Kuiper399","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-09-14",6997,0,0.905826,0,2.0328,5.33205,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,-3792.58,5879.99,-6.61815,-3.49778,-2.24939,5.93035,2022,2022-01-01
"20065","2022-037Z","Kuiper400","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-11-29",6997,0,0.905826,0,2.0328,1.26275,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,4689.57,5192.87,-6.70334,-3.08261,2.7915,5.93028,2022,2022-01-01
"20066","2022-037AA","Kuiper401","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-11-10",6997,0,0.905826,0,2.0328,2.50703,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,2774.12,6423.57,-6.67487,-3.81562,1.654,5.93031,2022,2022-01-01
"20067","2022-037AB","Kuiper402","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-08-23",6997,0,0.905826,0,2.0328,3.8003,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,-5696.76,4062.63,-6.62122,-2.41915,-3.38256,5.93037,2022,2022-01-01
"20068","2022-037AC","Kuiper403","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-11-11",6997,0,0.905826,0,2.0328,1.82215,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,2884.19,6374.9,-6.67741,-3.78661,1.71939,5.93031,2022,2022-01-01
"20069","2022-037AD","Kuiper404","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-11-24",6997,0,0.905826,0,2.0328,0.945893,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,4226.13,5576.54,-6.69706,-3.31102,2.51635,5.93029,2022,2022-01-01
"20070","2022-037AE","Kuiper405","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-09-20",6997,0,0.905826,0,2.0328,0.133336,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,-3166.61,6239.43,-6.62417,-3.71092,-1.87706,5.93035,2022,2022-01-01
"20071","2022-037AF","Kuiper406","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-08-10",6997,0,0.905826,0,2.0328,5.58436,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,-6455.88,2698.08,-6.62226,-1.60875,-3.83481,5.93039,2022,2022-01-01
"20072","2022-037AG","Kuiper407","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-11-06",6997,0,0.905826,0,2.0328,1.50529,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,2325.88,6599.11,-6.6634,-3.92032,1.38772,5.93031,2022,2022-01-01
"20073","2022-037AH","Kuiper408","plat","+","LEO","comms","USA","UNK","2022-06-18","2037-06-18",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-11-06",6997,0,0.905826,0,2.0328,1.68685,-3118.88,6263.44,0,-4.16892,-2.07592,5.93953,2325.87,6599.11,-6.6634,-3.92032,1.38771,5.93031,2022,2022-01-01
"20074","2022-038A","Kuiper409","plat","+","LEO","comms","USA","UNK","2022-07-03","2037-07-03",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-11-05",6997,0,0.905826,0,2.2176,0.94512,-4216.65,5583.71,0,-3.7165,-2.80659,5.93953,835.418,6946.94,-9.08747,-4.12678,0.504033,5.93128,2022,2022-01-01
"20075","2022-038B","Kuiper410","plat","+","LEO","comms","USA","UNK","2022-07-03","2037-07-03",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-11-21",6997,0,0.905826,0,2.2176,2.16,-4216.65,5583.71,0,-3.7165,-2.80659,5.93953,2802.66,6411.17,-9.11678,-3.80628,1.67236,5.93127,2022,2022-01-01
"20076","2022-038C","Kuiper411","plat","+","LEO","comms","USA","UNK","2022-07-03","2037-07-03",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-09-08",6997,0,0.905826,0,2.2176,4.49639,-4216.65,5583.71,0,-3.7165,-2.80659,5.93953,-5306.47,4560.63,-9.0347,-2.71559,-3.14795,5.93132,2022,2022-01-01
"20077","2022-038D","Kuiper412","plat","+","LEO","comms","USA","UNK","2022-07-03","2037-07-03",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-10-03",6997,0,0.905826,0,2.2176,3.61034,-4216.65,5583.71,0,-3.7165,-2.80659,5.93953,-2921.86,6357.72,-9.05231,-3.78078,-1.72912,5.9313,2022,2022-01-01
"20078","2022-038E","Kuiper413","plat","+","LEO","comms","USA","UNK","2022-07-03","2037-07-03",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-09-05",6997,0,0.905826,0,2.2176,1.72037,-4216.65,5583.71,0,-3.7165,-2.80659,5.93953,-5534.66,4280.82,-9.03594,-2.54959,-3.28383,5.93133,2022,2022-01-01
"20079","2022-038F","Kuiper414","plat","+","LEO","comms","USA","UNK","2022-07-03","2037-07-03",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-10-05",6997,0,0.905826,0,2.2176,1.87744,-4216.65,5583.71,0,-3.7165,-2.80659,5.93953,-2701.45,6454.46,-9.05214,-3.83803,-1.59805,5.9313,2022,2022-01-01
"20080","2022-038G","Kuiper415","plat","+","LEO","comms","USA","UNK","2022-07-03","2037-07-03",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-10-12",6997,0,0.905826,0,2.2176,1.00608,-4216.65,5583.71,0,-3.7165,-2.80659,5.93953,-1906.56,6732.23,-9.0566,-4.0022,-1.12544,5.9313,2022,2022-01-01
"20081","2022-038H","Kuiper416","plat","+","LEO","comms","USA","UNK","2022-07-03","2037-07-03",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-11-05",6997,0,0.905826,0,2.2176,1.16805,-4216.65,5583.71,0,-3.7165,-2.80659,5.93953,954.756,6931.55,-9.08837,-4.11751,0.574925,5.93128,2022,2022-01-01
"20082","2022-038I","Kuiper417","plat","+","LEO","comms","USA","UNK","2022-07-03","2037-07-03",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-09-29",6997,0,0.905826,0,2.2176,2.42703,-4216.65,5583.71,0,-3.7165,-2.80659,5.93953,-3352.09,6141.77,-9.04366,-3.65294,-1.98499,5.93131,2022,2022-01-01
"20083","2022-038J","Kuiper418","plat","+","LEO","comms","USA","UNK","2022-07-03","2037-07-03",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-10-14",6997,0,0.905826,0,2.2176,5.73793,-4216.65,5583.71,0,-3.7165,-2.80659,5.93953,-1673.87,6793.83,-9.06178,-4.03854,-0.987111,5.9313,2022,2022-01-01
"20084","2022-038K","Kuiper419","plat","+","LEO","comms","USA","UNK","2022-07-03","2037-07-03",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-09-11",6997,0,0.905826,0,2.2176,2.80485,-4216.65,5583.71,0,-3.7165,-2.80659,5.93953,-5064.18,4828.25,-9.03131,-2.87434,-3.0037,5.93132,2022,2022-01-01
"20085","2022-038L","Kuiper420","plat","+","LEO","comms","USA","UNK","2022-07-03","2037-07-03",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-09-14",6997,0,0.905826,0,2.2176,6.12557,-4216.65,5583.71,0,-3.7165,-2.80659,5.93953,-4808.38,5083.05,-9.03414,-3.02545,-2.85143,5.93132,2022,2022-01-01
"20086","2022-038M","Kuiper421","plat","+","LEO","comms","USA","UNK","2022-07-03","2037-07-03",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-09-08",6997,0,0.905826,0,2.2176,0.0288391,-4216.65,5583.71,0,-3.7165,-2.80659,5.93953,-5306.5,4560.59,-9.0347,-2.71557,-3.14797,5.93132,2022,2022-01-01
"20087","2022-038N","Kuiper422","plat","+","LEO","comms","USA","UNK","2022-07-03","2037-07-03",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-10-29",6997,0,0.905826,0,2.2176,3.31034,-4216.65,5583.71,0,-3.7165,-2.80659,5.93953,115.163,6996.05,-9.08381,-4.15674,0.0761264,5.93129,2022,2022-01-01
"20088","2022-038O","Kuiper423","plat","+","LEO","comms","USA","UNK","2022-07-03","2037-07-03",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-09-30",6997,0,0.905826,0,2.2176,2.46839,-4216.65,5583.71,0,-3.7165,-2.80659,5.93953,-3245.98,6198.51,-9.04641,-3.68653,-1.92187,5.93131,2022,2022-01-01
"20089","2022-038P","Kuiper424","plat","+","LEO","comms","USA","UNK","2022-07-03","2037-07-03",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-09-25",6997,0,0.905826,0,2.2176,1.60685,-4216.65,5583.71,0,-3.7165,-2.80659,5.93953,-3766.47,5896.75,-9.03845,-3.5078,-2.23147,5.93131,2022,2022-01-01
"20090","2022-038Q","Kuiper425","plat","+","LEO","comms","USA","UNK","2022-07-03","2037-07-03",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-09-07",6997,0,0.905826,0,2.2176,1.80311,-4216.65,5583.71,0,-3.7165,-2.80659,5.93953,-5384.18,4468.62,-9.03593,-2.66101,-3.19422,5.93132,2022,2022-01-01
"20091","2022-038R","Kuiper426","plat","+","LEO","comms","USA","UNK","2022-07-03","2037-07-03",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-10-26",6997,0,0.905826,0,2.2176,0.897455,-4216.65,5583.71,0,-3.7165,-2.80659,5.93953,-245.892,6992.67,-9.07385,-4.15513,-0.138415,5.93129,2022,2022-01-01
"20092","2022-038S","Kuiper427","plat","+","LEO","comms","USA","UNK","2022-07-03","2037-07-03",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-10-06",6997,0,0.905826,0,2.2176,3.18974,-4216.65,5583.71,0,-3.7165,-2.80659,5.93953,-2590.09,6499.95,-9.05129,-3.86493,-1.53183,5.9313,2022,2022-01-01
"20093","2022-038T","Kuiper428","plat","+","LEO","comms","USA","UNK","2022-07-03","2037-07-03",97.0795,200,1,1,51.9,630,630,2.7,3.5,4,"3.5","EA0","2022-11-23",6997,0,0.905826,0,2.2176,3.3321,-4216.65,5583.71,0,-3.7165,-2.80659,5.93953,3021.44,6311.01,-9.12386,-3.74652,1.80225,5.93127,2022,2022-01-01
