"","OBJECT_NAME","OBJECT_ID","NORAD_CAT_ID","OBJECT_TYPE","OPS_STATUS_CODE","OWNER","LAUNCH_DATE","LAUNCH_SITE","DECAY_DATE","PERIOD","INCLINATION","APOGEE","PERIGEE","RCS","DATA_STATUS_CODE","ORBIT_CENTER","ORBIT_TYPE","LAUNCH_YEAR"
"52939","FREGAT R/B","2022-075B",52985,"R/B",NA,"CIS","2022-07-07","PLMSC",NA,689.6,64.83,19679,19276,NA,NA,"EA","ORB",2022-01-01
"52940","STARLINK-4260","2022-076A",52986,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.21,541,538,NA,NA,"EA","ORB",2022-01-01
"52941","STARLINK-4259","2022-076B",52987,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"52942","STARLINK-4291","2022-076C",52988,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"52943","STARLINK-4293","2022-076D",52989,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"52944","STARLINK-4286","2022-076E",52990,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"52945","STARLINK-4285","2022-076F",52991,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"52946","STARLINK-4269","2022-076G",52992,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"52947","STARLINK-4264","2022-076H",52993,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"52948","STARLINK-4256","2022-076J",52994,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"52949","STARLINK-4296","2022-076K",52995,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2022-01-01
"52950","STARLINK-4295","2022-076L",52996,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"52951","STARLINK-4301","2022-076M",52997,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.21,541,538,NA,NA,"EA","ORB",2022-01-01
"52952","STARLINK-4254","2022-076N",52998,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"52953","STARLINK-4217","2022-076P",52999,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"52954","STARLINK-4194","2022-076Q",53000,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"52955","STARLINK-4190","2022-076R",53001,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"52956","STARLINK-4121","2022-076S",53002,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"52957","STARLINK-4255","2022-076T",53003,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"52958","STARLINK-4253","2022-076U",53004,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"52959","STARLINK-4288","2022-076V",53005,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"52960","STARLINK-4290","2022-076W",53006,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"52961","STARLINK-4215","2022-076X",53007,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"52962","STARLINK-4275","2022-076Y",53008,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"52963","STARLINK-4277","2022-076Z",53009,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.21,541,539,NA,NA,"EA","ORB",2022-01-01
"52964","STARLINK-4263","2022-076AA",53010,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"52965","STARLINK-4265","2022-076AB",53011,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"52966","STARLINK-4271","2022-076AC",53012,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"52967","STARLINK-4177","2022-076AD",53013,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"52968","STARLINK-4183","2022-076AE",53014,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.21,541,539,NA,NA,"EA","ORB",2022-01-01
"52969","STARLINK-4262","2022-076AF",53015,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"52970","STARLINK-4283","2022-076AG",53016,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"52971","STARLINK-4281","2022-076AH",53017,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"52972","STARLINK-4279","2022-076AJ",53018,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"52973","STARLINK-4282","2022-076AK",53019,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"52974","STARLINK-4287","2022-076AL",53020,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"52975","STARLINK-4203","2022-076AM",53021,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"52976","STARLINK-4216","2022-076AN",53022,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"52977","STARLINK-4284","2022-076AP",53023,"PAY","+","US","2022-07-07","AFETR",NA,95.43,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"52978","STARLINK-4289","2022-076AQ",53024,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"52979","STARLINK-4218","2022-076AR",53025,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"52980","STARLINK-4119","2022-076AS",53026,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"52981","STARLINK-4158","2022-076AT",53027,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"52982","STARLINK-4161","2022-076AU",53028,"PAY","+","US","2022-07-07","AFETR",NA,90.91,53.21,323,315,NA,NA,"EA","ORB",2022-01-01
"52983","STARLINK-4143","2022-076AV",53029,"PAY","+","US","2022-07-07","AFETR",NA,94.11,53.22,476,475,NA,NA,"EA","ORB",2022-01-01
"52984","STARLINK-4160","2022-076AW",53030,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"52985","STARLINK-4137","2022-076AX",53031,"PAY","+","US","2022-07-07","AFETR",NA,94.06,53.22,474,472,NA,NA,"EA","ORB",2022-01-01
"52986","STARLINK-4115","2022-076AY",53032,"PAY","+","US","2022-07-07","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"52987","STARLINK-4167","2022-076AZ",53033,"PAY","+","US","2022-07-07","AFETR",NA,94.07,53.22,475,473,NA,NA,"EA","ORB",2022-01-01
"52988","STARLINK-4151","2022-076BA",53034,"PAY","+","US","2022-07-07","AFETR",NA,94.09,53.22,475,474,NA,NA,"EA","ORB",2022-01-01
"52989","STARLINK-4157","2022-076BB",53035,"PAY","+","US","2022-07-07","AFETR",NA,94.04,53.22,473,471,NA,NA,"EA","ORB",2022-01-01
"52990","STARLINK-4155","2022-076BC",53036,"PAY","+","US","2022-07-07","AFETR",NA,94.02,53.22,472,470,NA,NA,"EA","ORB",2022-01-01
"52991","STARLINK-4153","2022-076BD",53037,"PAY","+","US","2022-07-07","AFETR",NA,94,53.22,471,469,NA,NA,"EA","ORB",2022-01-01
"52992","STARLINK-4156","2022-076BE",53038,"PAY","+","US","2022-07-07","AFETR",NA,93.98,53.22,470,468,NA,NA,"EA","ORB",2022-01-01
"52997","STARLINK-4362","2022-077A",53043,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"52998","STARLINK-4349","2022-077B",53044,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"52999","STARLINK-4350","2022-077C",53045,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.65,565,561,NA,NA,"EA","ORB",2022-01-01
"53000","STARLINK-4331","2022-077D",53046,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53001","STARLINK-4352","2022-077E",53047,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.65,565,561,NA,NA,"EA","ORB",2022-01-01
"53002","STARLINK-4355","2022-077F",53048,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53003","STARLINK-4345","2022-077G",53049,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.65,565,561,NA,NA,"EA","ORB",2022-01-01
"53004","STARLINK-4343","2022-077H",53050,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53005","STARLINK-4336","2022-077J",53051,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.66,564,562,NA,NA,"EA","ORB",2022-01-01
"53006","STARLINK-4341","2022-077K",53052,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53007","STARLINK-4337","2022-077L",53053,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.66,564,562,NA,NA,"EA","ORB",2022-01-01
"53008","STARLINK-4339","2022-077M",53054,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.65,565,561,NA,NA,"EA","ORB",2022-01-01
"53009","STARLINK-4338","2022-077N",53055,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.65,564,562,NA,NA,"EA","ORB",2022-01-01
"53010","STARLINK-4314","2022-077P",53056,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.66,564,562,NA,NA,"EA","ORB",2022-01-01
"53011","STARLINK-4252","2022-077Q",53057,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.65,564,562,NA,NA,"EA","ORB",2022-01-01
"53012","STARLINK-4317","2022-077R",53058,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.65,564,562,NA,NA,"EA","ORB",2022-01-01
"53013","STARLINK-4320","2022-077S",53059,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.65,564,562,NA,NA,"EA","ORB",2022-01-01
"53014","STARLINK-4305","2022-077T",53060,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.65,564,562,NA,NA,"EA","ORB",2022-01-01
"53015","STARLINK-4308","2022-077U",53061,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.65,564,562,NA,NA,"EA","ORB",2022-01-01
"53016","STARLINK-4311","2022-077V",53062,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.65,564,562,NA,NA,"EA","ORB",2022-01-01
"53017","STARLINK-4307","2022-077W",53063,"PAY","+","US","2022-07-11","AFWTR",NA,95.97,97.66,567,564,NA,NA,"EA","ORB",2022-01-01
"53018","STARLINK-4313","2022-077X",53064,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.65,564,562,NA,NA,"EA","ORB",2022-01-01
"53019","STARLINK-4312","2022-077Y",53065,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.65,564,562,NA,NA,"EA","ORB",2022-01-01
"53020","STARLINK-4309","2022-077Z",53066,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.65,563,563,NA,NA,"EA","ORB",2022-01-01
"53021","STARLINK-4306","2022-077AA",53067,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.65,565,561,NA,NA,"EA","ORB",2022-01-01
"53022","STARLINK-4325","2022-077AB",53068,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.65,565,561,NA,NA,"EA","ORB",2022-01-01
"53023","STARLINK-4323","2022-077AC",53069,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.65,565,562,NA,NA,"EA","ORB",2022-01-01
"53024","STARLINK-4342","2022-077AD",53070,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.65,565,561,NA,NA,"EA","ORB",2022-01-01
"53025","STARLINK-4328","2022-077AE",53071,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.66,565,562,NA,NA,"EA","ORB",2022-01-01
"53026","STARLINK-4344","2022-077AF",53072,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53027","STARLINK-4346","2022-077AG",53073,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.66,564,562,NA,NA,"EA","ORB",2022-01-01
"53028","STARLINK-4310","2022-077AH",53074,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.65,564,562,NA,NA,"EA","ORB",2022-01-01
"53029","STARLINK-4348","2022-077AJ",53075,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.66,564,562,NA,NA,"EA","ORB",2022-01-01
"53030","STARLINK-4347","2022-077AK",53076,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.66,564,561,NA,NA,"EA","ORB",2022-01-01
"53031","STARLINK-4315","2022-077AL",53077,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.66,564,562,NA,NA,"EA","ORB",2022-01-01
"53032","STARLINK-4322","2022-077AM",53078,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.66,564,562,NA,NA,"EA","ORB",2022-01-01
"53033","STARLINK-4327","2022-077AN",53079,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53034","STARLINK-4330","2022-077AP",53080,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.66,564,562,NA,NA,"EA","ORB",2022-01-01
"53035","STARLINK-4326","2022-077AQ",53081,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53036","STARLINK-4321","2022-077AR",53082,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53037","STARLINK-4251","2022-077AS",53083,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53038","STARLINK-4319","2022-077AT",53084,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53039","STARLINK-4324","2022-077AU",53085,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53040","STARLINK-4318","2022-077AV",53086,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53041","STARLINK-4329","2022-077AW",53087,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53042","STARLINK-4333","2022-077AX",53088,"PAY","+","US","2022-07-11","AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
"53054","TIANLIAN 2-03","2022-078A",53100,"PAY","+","PRC","2022-07-12","XICLF",NA,1436.14,2.79,35790,35784,NA,NA,"EA","ORB",2022-01-01
"53055","CZ-3B R/B","2022-078B",53101,"R/B",NA,"PRC","2022-07-12","XICLF",NA,541.39,27.15,31122,130,NA,NA,"EA","ORB",2022-01-01
"53056","USA 334","2022-079A",53102,"PAY","+","US","2022-07-13","RLLB",NA,97.26,40.02,633,623,NA,"NEA","EA","ORB",2022-01-01
"53057","ELECTRON R/B","2022-079B",53103,"R/B","D","US","2022-07-13","RLLB","2022-10-02",92.35,40.06,524,256,NA,NA,"EA","IMP",2022-01-01
"53058","ELECTRON KICK STAGE R/B","2022-079C",53104,"R/B",NA,"US","2022-07-13","RLLB",NA,97.22,40.02,631,620,NA,"NEA","EA","ORB",2022-01-01
"53059","LARES-2","2022-080A",53105,"PAY","+","IT","2022-07-13","FRGUI",NA,225.36,70.17,5896,5882,NA,NA,"EA","ORB",2022-01-01
"53060","GREENCUBE","2022-080B",53106,"PAY","+","IT","2022-07-13","FRGUI",NA,224.1,70.17,5854,5833,NA,NA,"EA","ORB",2022-01-01
"53061","ASTROBIOCUBESAT","2022-080C",53107,"PAY","+","IT","2022-07-13","FRGUI",NA,224.26,70.16,5866,5832,NA,NA,"EA","ORB",2022-01-01
"53062","TRISAT-R","2022-080D",53108,"PAY","+","SVN","2022-07-13","FRGUI",NA,224.25,70.15,5864,5833,NA,NA,"EA","ORB",2022-01-01
"53063","MTCUBE 2 (ROBUSTA 1F)","2022-080E",53109,"PAY","+","FR","2022-07-13","FRGUI",NA,224.1,70.14,5854,5832,NA,NA,"EA","ORB",2022-01-01
"53064","ALPHA","2022-080F",53110,"PAY","+","IT","2022-07-13","FRGUI",NA,224.06,70.19,6134,5549,NA,NA,"EA","ORB",2022-01-01
"53065","CELESTA","2022-080G",53111,"PAY","+","FR","2022-07-13","FRGUI",NA,224.11,70.11,5855,5832,NA,NA,"EA","ORB",2022-01-01
"53066","OBJECT H","2022-080H",53112,"UNK",NA,"TBD","2022-07-13","FRGUI",NA,224.09,70.13,5854,5832,NA,NA,"EA","ORB",2022-01-01
"53067","DRAGON CRS-25","2022-081A",53113,"PAY","D","US","2022-07-15","AFETR","2022-08-20",90.26,51.64,382,193,NA,NA,"EA","LAN",2022-01-01
"53082","SUPERVIEW NEO-2 O1","2022-082A",53128,"PAY","+","PRC","2022-07-15","TAISC",NA,94.4,97.39,497,482,NA,NA,"EA","ORB",2022-01-01
"53084","SUPERVIEW NEO-2 02","2022-082C",53130,"PAY","+","PRC","2022-07-15","TAISC",NA,94.5,97.39,500,489,NA,NA,"EA","ORB",2022-01-01
"53085","CZ-2C R/B","2022-082D",53131,"R/B",NA,"PRC","2022-07-15","TAISC",NA,93.66,97.36,487,420,NA,NA,"EA","ORB",2022-01-01
"53086","STARLINK-4063","2022-083A",53132,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53087","STARLINK-4154","2022-083B",53133,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53088","STARLINK-4150","2022-083C",53134,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2022-01-01
"53089","STARLINK-4023","2022-083D",53135,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2022-01-01
"53090","STARLINK-4152","2022-083E",53136,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53091","STARLINK-4145","2022-083F",53137,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53092","STARLINK-4141","2022-083G",53138,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53093","STARLINK-4185","2022-083H",53139,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2022-01-01
"53094","STARLINK-4170","2022-083J",53140,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2022-01-01
"53095","STARLINK-4103","2022-083K",53141,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2022-01-01
"53096","STARLINK-4101","2022-083L",53142,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2022-01-01
"53097","STARLINK-4102","2022-083M",53143,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53098","STARLINK-4100","2022-083N",53144,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53099","STARLINK-4106","2022-083P",53145,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53100","STARLINK-4099","2022-083Q",53146,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53101","STARLINK-4094","2022-083R",53147,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53102","STARLINK-4066","2022-083S",53148,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2022-01-01
"53103","STARLINK-4021","2022-083T",53149,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"53104","STARLINK-4038","2022-083U",53150,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.21,542,538,NA,NA,"EA","ORB",2022-01-01
"53105","STARLINK-4040","2022-083V",53151,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.21,541,538,NA,NA,"EA","ORB",2022-01-01
"53106","STARLINK-4045","2022-083W",53152,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53107","STARLINK-4098","2022-083X",53153,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53108","STARLINK-4077","2022-083Y",53154,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.21,541,538,NA,NA,"EA","ORB",2022-01-01
"53109","STARLINK-4088","2022-083Z",53155,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"53110","STARLINK-4087","2022-083AA",53156,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53111","STARLINK-4093","2022-083AB",53157,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"53112","STARLINK-4054","2022-083AC",53158,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"53113","STARLINK-4111","2022-083AD",53159,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,542,538,NA,NA,"EA","ORB",2022-01-01
"53114","STARLINK-4096","2022-083AE",53160,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.21,541,538,NA,NA,"EA","ORB",2022-01-01
"53115","STARLINK-4055","2022-083AF",53161,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"53116","STARLINK-4114","2022-083AG",53162,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"53117","STARLINK-4104","2022-083AH",53163,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53118","STARLINK-4116","2022-083AJ",53164,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"53119","STARLINK-4090","2022-083AK",53165,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53120","STARLINK-4110","2022-083AL",53166,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"53121","STARLINK-3683","2022-083AM",53167,"PAY","+","US","2022-07-17","AFETR",NA,93.38,53.22,441,439,NA,NA,"EA","ORB",2022-01-01
"53122","STARLINK-4105","2022-083AN",53168,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53123","STARLINK-4117","2022-083AP",53169,"PAY","+","US","2022-07-17","AFETR",NA,93.47,53.22,446,444,NA,NA,"EA","ORB",2022-01-01
"53124","STARLINK-4095","2022-083AQ",53170,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53125","STARLINK-4052","2022-083AR",53171,"PAY","+","US","2022-07-17","AFETR",NA,91.53,53.22,354,346,NA,NA,"EA","ORB",2022-01-01
"53126","STARLINK-4299","2022-083AS",53172,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53127","STARLINK-4300","2022-083AT",53173,"PAY","+","US","2022-07-17","AFETR",NA,91.53,53.21,354,345,NA,NA,"EA","ORB",2022-01-01
"53128","STARLINK-4205","2022-083AU",53174,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,539,NA,NA,"EA","ORB",2022-01-01
"53129","STARLINK-4292","2022-083AV",53175,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.22,541,538,NA,NA,"EA","ORB",2022-01-01
"53130","STARLINK-4294","2022-083AW",53176,"PAY","+","US","2022-07-17","AFETR",NA,93.36,53.22,440,438,NA,NA,"EA","ORB",2022-01-01
"53131","STARLINK-4298","2022-083AX",53177,"PAY","+","US","2022-07-17","AFETR",NA,91.54,53.22,355,345,NA,NA,"EA","ORB",2022-01-01
"53132","STARLINK-4280","2022-083AY",53178,"PAY","+","US","2022-07-17","AFETR",NA,95.44,53.21,542,538,NA,NA,"EA","ORB",2022-01-01
"53133","STARLINK-4276","2022-083AZ",53179,"PAY","+","US","2022-07-17","AFETR",NA,91.53,53.21,354,345,NA,NA,"EA","ORB",2022-01-01
"53134","STARLINK-4258","2022-083BA",53180,"PAY","+","US","2022-07-17","AFETR",NA,91.53,53.22,355,345,NA,NA,"EA","ORB",2022-01-01
"53135","STARLINK-4273","2022-083BB",53181,"PAY","+","US","2022-07-17","AFETR",NA,91.53,53.22,354,345,NA,NA,"EA","ORB",2022-01-01
"53136","STARLINK-4278","2022-083BC",53182,"PAY","+","US","2022-07-17","AFETR",NA,91.54,53.21,354,346,NA,NA,"EA","ORB",2022-01-01
"53137","STARLINK-4268","2022-083BD",53183,"PAY","+","US","2022-07-17","AFETR",NA,91.53,53.22,355,345,NA,NA,"EA","ORB",2022-01-01
"53138","STARLINK-4257","2022-083BE",53184,"PAY","+","US","2022-07-17","AFETR",NA,91.53,53.21,354,345,NA,NA,"EA","ORB",2022-01-01
"53143","STARLINK-4391","2022-084A",53189,"PAY","+","US","2022-07-22","AFWTR",NA,95.92,97.66,565,561,NA,NA,"EA","ORB",2022-01-01
