"","OBJECT_NAME","OBJECT_ID","NORAD_CAT_ID","OBJECT_TYPE","OPS_STATUS_CODE","OWNER","LAUNCH_DATE","LAUNCH_SITE","DECAY_DATE","PERIOD","INCLINATION","APOGEE","PERIGEE","RCS","DATA_STATUS_CODE","ORBIT_CENTER","ORBIT_TYPE","LAUNCH_YEAR"
"44957","STARLINK-1074","2020-001AV",44957,"PAY","+","US",2020-01-07,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"44958","STARLINK-1075","2020-001AW",44958,"PAY","D","US",2020-01-07,"AFETR","2021-07-29",87.58,53.03,155,154,NA,NA,"EA","IMP",2020-01-01
"44959","STARLINK-1076","2020-001AX",44959,"PAY","+","US",2020-01-07,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"44960","STARLINK-1077","2020-001AY",44960,"PAY","D","US",2020-01-07,"AFETR","2020-11-09",88.32,52.99,196,187,NA,NA,"EA","IMP",2020-01-01
"44961","STARLINK-1080","2020-001AZ",44961,"PAY","+","US",2020-01-07,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"44962","STARLINK-1081","2020-001BA",44962,"PAY","D","US",2020-01-07,"AFETR","2021-09-30",88.03,53.04,183,171,NA,NA,"EA","IMP",2020-01-01
"44963","STARLINK-1085","2020-001BB",44963,"PAY","P","US",2020-01-07,"AFETR",NA,94.67,52.99,503,502,NA,NA,"EA","ORB",2020-01-01
"44964","STARLINK-1086","2020-001BC",44964,"PAY","+","US",2020-01-07,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"44965","STARLINK-1087","2020-001BD",44965,"PAY","D","US",2020-01-07,"AFETR","2020-05-29",87.61,52.99,162,150,NA,NA,"EA","IMP",2020-01-01
"44966","STARLINK-1088","2020-001BE",44966,"PAY","+","US",2020-01-07,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"44967","STARLINK-1089","2020-001BF",44967,"PAY","+","US",2020-01-07,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"44968","STARLINK-1090","2020-001BG",44968,"PAY","+","US",2020-01-07,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"44969","STARLINK-1092","2020-001BH",44969,"PAY","+","US",2020-01-07,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"44970","STARLINK-1093","2020-001BJ",44970,"PAY","+","US",2020-01-07,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"44971","STARLINK-1095","2020-001BK",44971,"PAY","D","US",2020-01-07,"AFETR","2021-09-20",88.08,53.01,186,172,NA,NA,"EA","IMP",2020-01-01
"44972","STARLINK-1107","2020-001BL",44972,"PAY","+","US",2020-01-07,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"44973","STARLINK-1115","2020-001BM",44973,"PAY","+","US",2020-01-07,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45044","STARLINK-1132","2020-006A",45044,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45045","STARLINK-1120","2020-006B",45045,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45046","STARLINK-1129","2020-006C",45046,"PAY","P","US",2020-01-29,"AFETR",NA,94.72,52.99,506,504,NA,NA,"EA","ORB",2020-01-01
"45047","STARLINK-1131","2020-006D",45047,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45048","STARLINK-1134","2020-006E",45048,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45049","STARLINK-1135","2020-006F",45049,"PAY","+","US",2020-01-29,"AFETR",NA,95.23,53.06,531,528,NA,NA,"EA","ORB",2020-01-01
"45050","STARLINK-1140","2020-006G",45050,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45051","STARLINK-1141","2020-006H",45051,"PAY","P","US",2020-01-29,"AFETR",NA,94.89,53.05,514,513,NA,NA,"EA","ORB",2020-01-01
"45052","STARLINK-1148","2020-006J",45052,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45053","STARLINK-1155","2020-006K",45053,"PAY","+","US",2020-01-29,"AFETR",NA,94.92,53,515,514,NA,NA,"EA","ORB",2020-01-01
"45054","STARLINK-1156","2020-006L",45054,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45055","STARLINK-1157","2020-006M",45055,"PAY","D","US",2020-01-29,"AFETR","2020-10-22",87.62,52.98,159,154,NA,NA,"EA","IMP",2020-01-01
"45056","STARLINK-1158","2020-006N",45056,"PAY","D","US",2020-01-29,"AFETR","2020-12-05",88.27,52.98,194,184,NA,NA,"EA","IMP",2020-01-01
"45057","STARLINK-1159","2020-006P",45057,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45058","STARLINK-1162","2020-006Q",45058,"PAY","+","US",2020-01-29,"AFETR",NA,95.6,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45059","STARLINK-1165","2020-006R",45059,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45060","STARLINK-1166","2020-006S",45060,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45061","STARLINK-1169","2020-006T",45061,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45062","STARLINK-1171","2020-006U",45062,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45063","STARLINK-1178","2020-006V",45063,"PAY","D","US",2020-01-29,"AFETR","2021-10-31",88.23,53.05,194,180,NA,NA,"EA","IMP",2020-01-01
"45064","STARLINK-1133","2020-006W",45064,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45065","STARLINK-1139","2020-006X",45065,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45066","STARLINK-1145","2020-006Y",45066,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45067","STARLINK-1150","2020-006Z",45067,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45068","STARLINK-1161","2020-006AA",45068,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45069","STARLINK-1163","2020-006AB",45069,"PAY","D","US",2020-01-29,"AFETR","2021-08-19",87.66,53,163,154,NA,NA,"EA","IMP",2020-01-01
"45070","STARLINK-1164","2020-006AC",45070,"PAY","D","US",2020-01-29,"AFETR","2021-07-30",87.74,53.04,165,160,NA,NA,"EA","IMP",2020-01-01
"45071","STARLINK-1167","2020-006AD",45071,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45072","STARLINK-1168","2020-006AE",45072,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45073","STARLINK-1170","2020-006AF",45073,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45074","STARLINK-1172","2020-006AG",45074,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45075","STARLINK-1174","2020-006AH",45075,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45076","STARLINK-1180","2020-006AJ",45076,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45077","STARLINK-1182","2020-006AK",45077,"PAY","D","US",2020-01-29,"AFETR","2022-04-08",88.43,53.04,199,194,NA,NA,"EA","IMP",2020-01-01
"45078","STARLINK-1177","2020-006AL",45078,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45079","STARLINK-1149","2020-006AM",45079,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45080","STARLINK-1153","2020-006AN",45080,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45081","STARLINK-1151","2020-006AP",45081,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45082","STARLINK-1160","2020-006AQ",45082,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45083","STARLINK-1190","2020-006AR",45083,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45084","STARLINK-1173","2020-006AS",45084,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45085","STARLINK-1179","2020-006AT",45085,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45086","STARLINK-1181","2020-006AU",45086,"PAY","P","US",2020-01-29,"AFETR",NA,94.64,52.99,503,499,NA,NA,"EA","ORB",2020-01-01
"45087","STARLINK-1185","2020-006AV",45087,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45088","STARLINK-1183","2020-006AW",45088,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45089","STARLINK-1136","2020-006AX",45089,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45090","STARLINK-1176","2020-006AY",45090,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45091","STARLINK-1127","2020-006AZ",45091,"PAY","D","US",2020-01-29,"AFETR","2021-08-26",88.34,53.04,202,183,NA,NA,"EA","IMP",2020-01-01
"45092","STARLINK-1137","2020-006BA",45092,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45093","STARLINK-1142","2020-006BB",45093,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45094","STARLINK-1146","2020-006BC",45094,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45095","STARLINK-1147","2020-006BD",45095,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45096","STARLINK-1152","2020-006BE",45096,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45097","STARLINK-1175","2020-006BF",45097,"PAY","D","US",2020-01-29,"AFETR","2021-03-19",88,52.96,183,169,NA,NA,"EA","IMP",2020-01-01
"45098","STARLINK-1184","2020-006BG",45098,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45099","STARLINK-1186","2020-006BH",45099,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45100","STARLINK-1193","2020-006BJ",45100,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45101","STARLINK-1194","2020-006BK",45101,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45102","STARLINK-1195","2020-006BL",45102,"PAY","+","US",2020-01-29,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45103","STARLINK-1196","2020-006BM",45103,"PAY","+","US",2020-01-29,"AFETR",NA,95.6,53.05,548,547,NA,NA,"EA","ORB",2020-01-01
"45131","ONEWEB-0013","2020-008A",45131,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.98,87.91,1227,1224,NA,NA,"EA","ORB",2020-01-01
"45132","ONEWEB-0017","2020-008B",45132,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.89,87.88,1223,1220,NA,NA,"EA","ORB",2020-01-01
"45133","ONEWEB-0020","2020-008C",45133,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.89,87.88,1223,1220,NA,NA,"EA","ORB",2020-01-01
"45134","ONEWEB-0021","2020-008D",45134,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.89,87.87,1223,1220,NA,NA,"EA","ORB",2020-01-01
"45135","ONEWEB-0022","2020-008E",45135,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.89,87.88,1223,1220,NA,NA,"EA","ORB",2020-01-01
"45136","ONEWEB-0023","2020-008F",45136,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.89,87.88,1223,1220,NA,NA,"EA","ORB",2020-01-01
"45137","ONEWEB-0024","2020-008G",45137,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.89,87.88,1223,1220,NA,NA,"EA","ORB",2020-01-01
"45138","ONEWEB-0025","2020-008H",45138,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.89,87.87,1223,1220,NA,NA,"EA","ORB",2020-01-01
"45139","ONEWEB-0026","2020-008J",45139,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.83,87.88,1220,1218,NA,NA,"EA","ORB",2020-01-01
"45140","ONEWEB-0028","2020-008K",45140,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.8,87.88,1219,1217,NA,NA,"EA","ORB",2020-01-01
"45141","ONEWEB-0032","2020-008L",45141,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.89,87.87,1223,1220,NA,NA,"EA","ORB",2020-01-01
"45142","ONEWEB-0033","2020-008M",45142,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.89,87.88,1223,1220,NA,NA,"EA","ORB",2020-01-01
"45143","ONEWEB-0035","2020-008N",45143,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.89,87.88,1223,1220,NA,NA,"EA","ORB",2020-01-01
"45144","ONEWEB-0036","2020-008P",45144,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.89,87.88,1223,1220,NA,NA,"EA","ORB",2020-01-01
"45145","ONEWEB-0038","2020-008Q",45145,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.8,87.88,1219,1217,NA,NA,"EA","ORB",2020-01-01
"45146","ONEWEB-0039","2020-008R",45146,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.89,87.88,1223,1220,NA,NA,"EA","ORB",2020-01-01
"45147","ONEWEB-0040","2020-008S",45147,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.89,87.87,1223,1220,NA,NA,"EA","ORB",2020-01-01
"45148","ONEWEB-0041","2020-008T",45148,"PAY","-","UK",2020-02-06,"TYMSC",NA,106.8,87.92,1093,1064,NA,NA,"EA","ORB",2020-01-01
"45149","ONEWEB-0043","2020-008U",45149,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.89,87.88,1223,1220,NA,NA,"EA","ORB",2020-01-01
"45150","ONEWEB-0044","2020-008V",45150,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.89,87.88,1223,1220,NA,NA,"EA","ORB",2020-01-01
"45151","ONEWEB-0045","2020-008W",45151,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.81,87.89,1219,1216,NA,NA,"EA","ORB",2020-01-01
"45152","ONEWEB-0047","2020-008X",45152,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.89,87.88,1223,1220,NA,NA,"EA","ORB",2020-01-01
"45153","ONEWEB-0048","2020-008Y",45153,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.89,87.88,1223,1220,NA,NA,"EA","ORB",2020-01-01
"45154","ONEWEB-0049","2020-008Z",45154,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.89,87.87,1223,1220,NA,NA,"EA","ORB",2020-01-01
"45155","ONEWEB-0051","2020-008AA",45155,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.81,87.88,1219,1216,NA,NA,"EA","ORB",2020-01-01
"45156","ONEWEB-0052","2020-008AB",45156,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.89,87.87,1224,1220,NA,NA,"EA","ORB",2020-01-01
"45157","ONEWEB-0053","2020-008AC",45157,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.89,87.88,1223,1220,NA,NA,"EA","ORB",2020-01-01
"45158","ONEWEB-0054","2020-008AD",45158,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.89,87.88,1223,1220,NA,NA,"EA","ORB",2020-01-01
"45159","ONEWEB-0056","2020-008AE",45159,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.89,87.88,1223,1220,NA,NA,"EA","ORB",2020-01-01
"45160","ONEWEB-0057","2020-008AF",45160,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.89,87.88,1223,1220,NA,NA,"EA","ORB",2020-01-01
"45161","ONEWEB-0058","2020-008AG",45161,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.89,87.88,1223,1220,NA,NA,"EA","ORB",2020-01-01
"45162","ONEWEB-0059","2020-008AH",45162,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.89,87.88,1223,1220,NA,NA,"EA","ORB",2020-01-01
"45163","ONEWEB-0062","2020-008AJ",45163,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.89,87.88,1223,1220,NA,NA,"EA","ORB",2020-01-01
"45164","ONEWEB-0065","2020-008AK",45164,"PAY","+","UK",2020-02-06,"TYMSC",NA,109.89,87.88,1223,1220,NA,NA,"EA","ORB",2020-01-01
"45178","STARLINK-1138","2020-012A",45178,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45179","STARLINK-1143","2020-012B",45179,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45180","STARLINK-1192","2020-012C",45180,"PAY","P","US",2020-02-17,"AFETR",NA,95.17,53.05,529,525,NA,NA,"EA","ORB",2020-01-01
"45181","STARLINK-1200","2020-012D",45181,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45182","STARLINK-1201","2020-012E",45182,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45183","STARLINK-1202","2020-012F",45183,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45184","STARLINK-1205","2020-012G",45184,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45185","STARLINK-1216","2020-012H",45185,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45186","STARLINK-1224","2020-012J",45186,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45187","STARLINK-1225","2020-012K",45187,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45188","STARLINK-1228","2020-012L",45188,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45189","STARLINK-1230","2020-012M",45189,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45190","STARLINK-1234","2020-012N",45190,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45191","STARLINK-1236","2020-012P",45191,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45192","STARLINK-1237","2020-012Q",45192,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45193","STARLINK-1239","2020-012R",45193,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45194","STARLINK-1240","2020-012S",45194,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45195","STARLINK-1241","2020-012T",45195,"PAY","P","US",2020-02-17,"AFETR",NA,95.05,53.05,523,519,NA,NA,"EA","ORB",2020-01-01
"45196","STARLINK-1244","2020-012U",45196,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45197","STARLINK-1269","2020-012V",45197,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45198","STARLINK-1154","2020-012W",45198,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45199","STARLINK-1197","2020-012X",45199,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45200","STARLINK-1198","2020-012Y",45200,"PAY","D","US",2020-02-17,"AFETR","2021-07-31",88.02,53.02,185,168,NA,NA,"EA","IMP",2020-01-01
"45201","STARLINK-1199","2020-012Z",45201,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45202","STARLINK-1203","2020-012AA",45202,"PAY","P","US",2020-02-17,"AFETR",NA,94.68,52.98,506,501,NA,NA,"EA","ORB",2020-01-01
"45203","STARLINK-1204","2020-012AB",45203,"PAY","D","US",2020-02-17,"AFETR","2022-01-21",88.53,53.04,207,197,NA,NA,"EA","IMP",2020-01-01
"45204","STARLINK-1206","2020-012AC",45204,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45205","STARLINK-1208","2020-012AD",45205,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45206","STARLINK-1209","2020-012AE",45206,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45207","STARLINK-1210","2020-012AF",45207,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45208","STARLINK-1211","2020-012AG",45208,"PAY","+","US",2020-02-17,"AFETR",NA,95.64,53,551,549,NA,NA,"EA","ORB",2020-01-01
"45209","STARLINK-1218","2020-012AH",45209,"PAY","D","US",2020-02-17,"AFETR","2022-10-15",88,53.03,176,175,NA,NA,"EA","IMP",2020-01-01
"45210","STARLINK-1219","2020-012AJ",45210,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45211","STARLINK-1220","2020-012AK",45211,"PAY","D","US",2020-02-17,"AFETR","2020-02-29",91.39,53,361,324,NA,NA,"EA","IMP",2020-01-01
"45212","STARLINK-1231","2020-012AL",45212,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45213","STARLINK-1232","2020-012AM",45213,"PAY","+","US",2020-02-17,"AFETR",NA,93.36,53.06,440,438,NA,NA,"EA","ORB",2020-01-01
"45214","STARLINK-1233","2020-012AN",45214,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45215","STARLINK-1245","2020-012AP",45215,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45216","STARLINK-1254","2020-012AQ",45216,"PAY","D","US",2020-02-17,"AFETR","2021-11-27",87.77,53.02,170,158,NA,NA,"EA","IMP",2020-01-01
"45217","STARLINK-1271","2020-012AR",45217,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45218","STARLINK-1105","2020-012AS",45218,"PAY","D","US",2020-02-17,"AFETR","2021-06-16",87.75,53.02,168,158,NA,NA,"EA","IMP",2020-01-01
"45219","STARLINK-1187","2020-012AT",45219,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45220","STARLINK-1188","2020-012AU",45220,"PAY","D","US",2020-02-17,"AFETR","2021-12-25",88.52,53.04,205,198,NA,NA,"EA","IMP",2020-01-01
"45221","STARLINK-1189","2020-012AV",45221,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45222","STARLINK-1191","2020-012AW",45222,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45223","STARLINK-1212","2020-012AX",45223,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45224","STARLINK-1214","2020-012AY",45224,"PAY","D","US",2020-02-17,"AFETR","2022-06-07",88.43,53.02,202,192,NA,NA,"EA","IMP",2020-01-01
"45225","STARLINK-1215","2020-012AZ",45225,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45226","STARLINK-1217","2020-012BA",45226,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45227","STARLINK-1221","2020-012BB",45227,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45228","STARLINK-1222","2020-012BC",45228,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45229","STARLINK-1226","2020-012BD",45229,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45230","STARLINK-1227","2020-012BE",45230,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
"45231","STARLINK-1229","2020-012BF",45231,"PAY","+","US",2020-02-17,"AFETR",NA,90.46,53.01,301,293,NA,NA,"EA","ORB",2020-01-01
"45232","STARLINK-1235","2020-012BG",45232,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45233","STARLINK-1238","2020-012BH",45233,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.05,548,546,NA,NA,"EA","ORB",2020-01-01
"45234","STARLINK-1243","2020-012BJ",45234,"PAY","+","US",2020-02-17,"AFETR",NA,95.59,53.06,548,546,NA,NA,"EA","ORB",2020-01-01
