"","COSPARID","RSO_NAME","RSO_TYPE","PAYLOAD_OPERATIONAL_STATUS","ORBIT_TYPE","APPLICATION","SOURCE","LAUNCH_SITE","LAUNCH_DATE","DECAY_DATE","ORBITAL_PERIOD","12","13","14","INCLINATION","APOGEE","PERIGEE","18","19","20","21","22","23","a","e","26","27","28","29","X_","Y_","Z_","33","34","35","36","37","38","39","40","41","42","LAUNCH_YEAR","count"
"19176","2022-007AO","Starlink2925","plat","+","LEO","comms","USA","AFETR",2022-07-29,"2032-07-29",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-08-31",7477,0,0.938987,0,5.10509,2.12616,2861.32,-6907.85,0,3.98399,1.65022,5.89193,5065.72,-5499.45,6.03413,2.75869,2.54759,5.90064,2022,2022-01-01,1
"19177","2022-007AP","Starlink2926","plat","+","LEO","comms","USA","AFETR",2022-07-29,"2032-07-29",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-08-25",7477,0,0.938987,0,5.10509,4.96281,2861.32,-6907.85,0,3.98399,1.65022,5.89193,5605.65,-4947.95,6.03956,2.48137,2.8184,5.90064,2022,2022-01-01,1
"19178","2022-007AQ","Starlink2927","plat","+","LEO","comms","USA","AFETR",2022-07-29,"2032-07-29",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-11-26",7477,0,0.938987,0,5.10509,3.86149,2861.32,-6907.85,0,3.98399,1.65022,5.89193,-5108.55,-5459.69,6.11943,2.74517,-2.562,5.90072,2022,2022-01-01,1
"19179","2022-007AR","Starlink2928","plat","+","LEO","comms","USA","AFETR",2022-07-29,"2032-07-29",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-08-07",7477,0,0.938987,0,5.10509,0.78562,2861.32,-6907.85,0,3.98399,1.65022,5.89193,6846.67,-3004.77,6.04463,1.50469,3.44046,5.90062,2022,2022-01-01,1
"19180","2022-007AS","Starlink2929","plat","+","LEO","comms","USA","AFETR",2022-07-29,"2032-07-29",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-08-06",7477,0,0.938987,0,5.10509,4.50324,2861.32,-6907.85,0,3.98399,1.65022,5.89193,6897.29,-2886.67,6.04283,1.44535,3.46581,5.90062,2022,2022-01-01,1
"19181","2022-007AT","Starlink2930","plat","+","LEO","comms","USA","AFETR",2022-07-29,"2032-07-29",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-08-26",7477,0,0.938987,0,5.10509,1.86277,2861.32,-6907.85,0,3.98399,1.65022,5.89193,5519.71,-5043.64,6.03775,2.52948,2.7753,5.90064,2022,2022-01-01,1
"19182","2022-007AU","Starlink2931","plat","+","LEO","comms","USA","AFETR",2022-07-29,"2032-07-29",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-11-02",7477,0,0.938987,0,5.10509,2.64466,2861.32,-6907.85,0,3.98399,1.65022,5.89193,-2488.76,-7050.64,6.07775,3.54248,-1.24535,5.9007,2022,2022-01-01,1
"19183","2022-007AV","Starlink2932","plat","+","LEO","comms","USA","AFETR",2022-07-29,"2032-07-29",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-09-08",7477,0,0.938987,0,5.10509,5.65481,2861.32,-6907.85,0,3.98399,1.65022,5.89193,4263.52,-6142.3,6.03777,3.08203,2.14511,5.90066,2022,2022-01-01,1
"19184","2022-007AW","Starlink2933","plat","+","LEO","comms","USA","AFETR",2022-07-29,"2032-07-29",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-09-15",7477,0,0.938987,0,5.10509,5.75388,2861.32,-6907.85,0,3.98399,1.65022,5.89193,3494.69,-6610.04,6.03864,3.31743,1.75929,5.90066,2022,2022-01-01,1
"19185","2022-007AX","Starlink2934","plat","+","LEO","comms","USA","AFETR",2022-07-29,"2032-07-29",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-11-01",7477,0,0.938987,0,5.10509,0.325546,2861.32,-6907.85,0,3.98399,1.65022,5.89193,-2366.98,-7092.45,6.07837,3.5634,-1.18416,5.9007,2022,2022-01-01,1
"19186","2022-008A","Starlink2935","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-11-13",7477,0,0.938987,0,5.30144,3.32281,4154,-6216.9,0,3.5855,2.39575,5.89193,-2316.87,-7108.98,8.95293,3.57347,-1.15719,5.89985,2022,2022-01-01,1
"19187","2022-008B","Starlink2936","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-08-18",7477,0,0.938987,0,5.30144,4.32555,4154,-6216.9,0,3.5855,2.39575,5.89193,6917.59,-2837.67,8.87079,1.41909,3.47787,5.89978,2022,2022-01-01,1
"19188","2022-008C","Starlink2937","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-10-17",7477,0,0.938987,0,5.30144,2.7632,4154,-6216.9,0,3.5855,2.39575,5.89193,985.887,-7411.71,8.91104,3.72246,0.502245,5.89983,2022,2022-01-01,1
"19189","2022-008D","Starlink2938","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-10-08",7477,0,0.938987,0,5.30144,3.81619,4154,-6216.9,0,3.5855,2.39575,5.89193,2116.87,-7171.08,8.89382,3.60052,1.07017,5.89983,2022,2022-01-01,1
"19190","2022-008E","Starlink2939","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-08-11",7477,0,0.938987,0,5.30144,3.92977,4154,-6216.9,0,3.5855,2.39575,5.89193,7208.27,-1986.54,8.87594,0.991234,3.62311,5.89978,2022,2022-01-01,1
"19191","2022-008F","Starlink2940","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-09-11",7477,0,0.938987,0,5.30144,0.567309,4154,-6216.9,0,3.5855,2.39575,5.89193,5105.02,-5462.99,8.87535,2.73965,2.56972,5.89981,2022,2022-01-01,1
"19192","2022-008G","Starlink2941","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-11-09",7477,0,0.938987,0,5.30144,2.27849,4154,-6216.9,0,3.5855,2.39575,5.89193,-1946.8,-7219.1,8.94411,3.62844,-0.971187,5.89984,2022,2022-01-01,1
"19193","2022-008H","Starlink2942","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-08-05",7477,0,0.938987,0,5.30144,0.845699,4154,-6216.9,0,3.5855,2.39575,5.89193,7374.6,-1233.16,8.8668,0.612608,3.70598,5.89977,2022,2022-01-01,1
"19194","2022-008I","Starlink2943","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-08-10",7477,0,0.938987,0,5.30144,6.12518,4154,-6216.9,0,3.5855,2.39575,5.89193,7241.37,-1862.24,8.87611,0.928761,3.63963,5.89977,2022,2022-01-01,1
"19195","2022-008J","Starlink2944","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-09-06",7477,0,0.938987,0,5.30144,0.181182,4154,-6216.9,0,3.5855,2.39575,5.89193,5555.45,-5004.24,8.88131,2.50877,2.79558,5.8998,2022,2022-01-01,1
"19196","2022-008K","Starlink2945","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-11-24",7477,0,0.938987,0,5.30144,5.41234,4154,-6216.9,0,3.5855,2.39575,5.89193,-3724.51,-6483.33,8.974,3.26049,-1.8649,5.89986,2022,2022-01-01,1
"19197","2022-008L","Starlink2946","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-10-21",7477,0,0.938987,0,5.30144,2.06536,4154,-6216.9,0,3.5855,2.39575,5.89193,473.849,-7461.96,8.91071,3.74818,0.245062,5.89983,2022,2022-01-01,1
"19198","2022-008M","Starlink2947","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-11-22",7477,0,0.938987,0,5.30144,0.281213,4154,-6216.9,0,3.5855,2.39575,5.89193,-3499.53,-6607.48,8.96572,3.32265,-1.75177,5.89986,2022,2022-01-01,1
"19199","2022-008N","Starlink2948","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-09-09",7477,0,0.938987,0,5.30144,2.45968,4154,-6216.9,0,3.5855,2.39575,5.89193,5289.93,-5284.14,8.87741,2.64963,2.66245,5.89981,2022,2022-01-01,1
"19200","2022-008O","Starlink2949","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-09-28",7477,0,0.938987,0,5.30144,3.41409,4154,-6216.9,0,3.5855,2.39575,5.89193,3313.27,-6702.81,8.88516,3.36417,1.67077,5.89982,2022,2022-01-01,1
"19201","2022-008P","Starlink2950","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-09-11",7477,0,0.938987,0,5.30144,1.80246,4154,-6216.9,0,3.5855,2.39575,5.89193,5104.84,-5463.16,8.87535,2.73974,2.56963,5.89981,2022,2022-01-01,1
"19202","2022-008Q","Starlink2951","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-11-10",7477,0,0.938987,0,5.30144,6.20292,4154,-6216.9,0,3.5855,2.39575,5.89193,-2070.93,-7184.48,8.94747,3.61117,-1.03358,5.89985,2022,2022-01-01,1
"19203","2022-008R","Starlink2952","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-10-08",7477,0,0.938987,0,5.30144,5.54424,4154,-6216.9,0,3.5855,2.39575,5.89193,2117.16,-7170.99,8.89382,3.60047,1.07032,5.89983,2022,2022-01-01,1
"19204","2022-008S","Starlink2953","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-10-27",7477,0,0.938987,0,5.30144,0.215467,4154,-6216.9,0,3.5855,2.39575,5.89193,-297.326,-7471.08,8.92216,3.75349,-0.142332,5.89983,2022,2022-01-01,1
"19205","2022-008T","Starlink2954","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-08-17",7477,0,0.938987,0,5.30144,4.79194,4154,-6216.9,0,3.5855,2.39575,5.89193,6965.3,-2718.47,8.86972,1.35917,3.50173,5.89978,2022,2022-01-01,1
"19206","2022-008U","Starlink2955","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-08-29",7477,0,0.938987,0,5.30144,2.47031,4154,-6216.9,0,3.5855,2.39575,5.89193,6260.16,-4088.5,8.87196,2.04808,3.14875,5.8998,2022,2022-01-01,1
"19207","2022-008V","Starlink2956","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-10-06",7477,0,0.938987,0,5.30144,0.659559,4154,-6216.9,0,3.5855,2.39575,5.89193,2362.58,-7093.92,8.89499,3.56153,1.19354,5.89983,2022,2022-01-01,1
"19208","2022-008W","Starlink2957","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-08-11",7477,0,0.938987,0,5.30144,1.70786,4154,-6216.9,0,3.5855,2.39575,5.89193,7208.35,-1986.24,8.87594,0.991083,3.62315,5.89978,2022,2022-01-01,1
"19209","2022-008X","Starlink2958","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-09-25",7477,0,0.938987,0,5.30144,2.7409,4154,-6216.9,0,3.5855,2.39575,5.89193,3654.52,-6523.03,8.88209,3.27353,1.84202,5.89982,2022,2022-01-01,1
"19210","2022-008Y","Starlink2959","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-08-29",7477,0,0.938987,0,5.30144,5.65247,4154,-6216.9,0,3.5855,2.39575,5.89193,6189.22,-4195.12,8.87109,2.10171,3.11321,5.8998,2022,2022-01-01,1
"19211","2022-008Z","Starlink2960","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-10-11",7477,0,0.938987,0,5.30144,2.03342,4154,-6216.9,0,3.5855,2.39575,5.89193,1744.45,-7270.65,8.89808,3.65089,0.88318,5.89983,2022,2022-01-01,1
"19212","2022-008AA","Starlink2961","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-09-16",7477,0,0.938987,0,5.30144,4.04035,4154,-6216.9,0,3.5855,2.39575,5.89193,4616.78,-5881.39,8.88245,2.9503,2.32484,5.89981,2022,2022-01-01,1
"19213","2022-008AB","Starlink2962","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-08-13",7477,0,0.938987,0,5.30144,1.99493,4154,-6216.9,0,3.5855,2.39575,5.89193,7135.73,-2233.13,8.87295,1.11518,3.5869,5.89978,2022,2022-01-01,1
"19214","2022-008AC","Starlink2963","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-08-28",7477,0,0.938987,0,5.30144,5.51442,4154,-6216.9,0,3.5855,2.39575,5.89193,6329.57,-3980.2,8.87333,1.99361,3.18352,5.8998,2022,2022-01-01,1
"19215","2022-008AD","Starlink2964","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-11-03",7477,0,0.938987,0,5.30144,1.54871,4154,-6216.9,0,3.5855,2.39575,5.89193,-1192.47,-7381.29,8.93177,3.70921,-0.592097,5.89984,2022,2022-01-01,1
"19216","2022-008AE","Starlink2965","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-10-31",7477,0,0.938987,0,5.30144,6.17097,4154,-6216.9,0,3.5855,2.39575,5.89193,-810.267,-7432.96,8.93199,3.73481,-0.400042,5.89984,2022,2022-01-01,1
"19217","2022-008AF","Starlink2966","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-08-26",7477,0,0.938987,0,5.30144,4.23962,4154,-6216.9,0,3.5855,2.39575,5.89193,6462.81,-3760,8.87628,1.88286,3.25025,5.89979,2022,2022-01-01,1
"19218","2022-008AG","Starlink2967","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-09-04",7477,0,0.938987,0,5.30144,3.92628,4154,-6216.9,0,3.5855,2.39575,5.89193,5724.07,-4810.46,8.87971,2.41127,2.88011,5.8998,2022,2022-01-01,1
"19219","2022-008AH","Starlink2968","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-11-12",7477,0,0.938987,0,5.30144,1.11329,4154,-6216.9,0,3.5855,2.39575,5.89193,-2316.41,-7109.13,8.95293,3.57354,-1.15696,5.89985,2022,2022-01-01,1
"19220","2022-008AI","Starlink2969","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-11-20",7477,0,0.938987,0,5.30144,3.90163,4154,-6216.9,0,3.5855,2.39575,5.89193,-3269.89,-6724.08,8.95978,3.38101,-1.63631,5.89986,2022,2022-01-01,1
"19221","2022-008AJ","Starlink2970","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-10-27",7477,0,0.938987,0,5.30144,2.31464,4154,-6216.9,0,3.5855,2.39575,5.89193,-297.426,-7471.08,8.92216,3.75348,-0.142382,5.89983,2022,2022-01-01,1
"19222","2022-008AK","Starlink2971","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-11-08",7477,0,0.938987,0,5.30144,3.2937,4154,-6216.9,0,3.5855,2.39575,5.89193,-1822.54,-7251.47,8.94067,3.64459,-0.908733,5.89984,2022,2022-01-01,1
"19223","2022-008AL","Starlink2972","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-11-22",7477,0,0.938987,0,5.30144,3.36714,4154,-6216.9,0,3.5855,2.39575,5.89193,-3499.12,-6607.69,8.96572,3.32276,-1.75157,5.89986,2022,2022-01-01,1
"19224","2022-008AM","Starlink2973","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-09-16",7477,0,0.938987,0,5.30144,5.52194,4154,-6216.9,0,3.5855,2.39575,5.89193,4616.8,-5881.38,8.88245,2.95029,2.32485,5.89981,2022,2022-01-01,1
"19225","2022-008AN","Starlink2974","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-10-26",7477,0,0.938987,0,5.30144,0.119235,4154,-6216.9,0,3.5855,2.39575,5.89193,-168.86,-7475.09,8.91847,3.75538,-0.0777941,5.89983,2022,2022-01-01,1
"19226","2022-008AO","Starlink2975","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-09-03",7477,0,0.938987,0,5.30144,2.22474,4154,-6216.9,0,3.5855,2.39575,5.89193,5805.98,-4711.27,8.87767,2.36137,2.92117,5.8998,2022,2022-01-01,1
"19227","2022-008AP","Starlink2976","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-10-04",7477,0,0.938987,0,5.30144,4.03353,4154,-6216.9,0,3.5855,2.39575,5.89193,2605.23,-7008.44,8.89664,3.51836,1.31536,5.89982,2022,2022-01-01,1
"19228","2022-008AQ","Starlink2977","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-11-30",7477,0,0.938987,0,5.30144,0.366163,4154,-6216.9,0,3.5855,2.39575,5.89193,-4372.6,-6065.13,8.98304,3.05101,-2.19086,5.89987,2022,2022-01-01,1
"19229","2022-008AR","Starlink2978","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-08-27",7477,0,0.938987,0,5.30144,0.0687517,4154,-6216.9,0,3.5855,2.39575,5.89193,6397.19,-3870.59,8.87487,1.93848,3.21739,5.8998,2022,2022-01-01,1
"19230","2022-008AS","Starlink2979","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-09-06",7477,0,0.938987,0,5.30144,4.50324,4154,-6216.9,0,3.5855,2.39575,5.89193,5555.23,-5004.48,8.88131,2.5089,2.79547,5.8998,2022,2022-01-01,1
"19231","2022-008AT","Starlink2980","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-10-15",7477,0,0.938987,0,5.30144,2.69347,4154,-6216.9,0,3.5855,2.39575,5.89193,1240.48,-7373.38,8.90839,3.70296,0.630104,5.89983,2022,2022-01-01,1
"19232","2022-008AU","Starlink2981","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-08-23",7477,0,0.938987,0,5.30144,4.1725,4154,-6216.9,0,3.5855,2.39575,5.89193,6648.23,-3421.47,8.87767,1.71262,3.3431,5.89979,2022,2022-01-01,1
"19233","2022-008AV","Starlink2982","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-09-12",7477,0,0.938987,0,5.30144,2.15948,4154,-6216.9,0,3.5855,2.39575,5.89193,5010.16,-5550.11,8.8756,2.78351,2.52215,5.89981,2022,2022-01-01,1
"19234","2022-008AW","Starlink2983","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-08-23",7477,0,0.938987,0,5.30144,3.92508,4154,-6216.9,0,3.5855,2.39575,5.89193,6648.11,-3421.71,8.87766,1.71274,3.34304,5.89979,2022,2022-01-01,1
"19235","2022-008AX","Starlink2984","plat","+","LEO","comms","USA","AFETR",2022-08-29,"2032-08-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-11-04",7477,0,0.938987,0,5.30144,0.424128,4154,-6216.9,0,3.5855,2.39575,5.89193,-1319.22,-7359.69,8.93199,3.69848,-0.655791,5.89984,2022,2022-01-01,1
"19236","2022-009A","Starlink2985","plat","+","LEO","comms","USA","AFETR",2022-09-28,"2032-09-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-09-17",7477,0,0.938987,0,5.49779,4.44926,5287.04,-5287.04,0,3.04921,3.04921,5.89193,5675.26,-4867.94,11.3832,2.43971,2.85812,5.89866,2022,2022-01-01,1
"19237","2022-009B","Starlink2986","plat","+","LEO","comms","USA","AFETR",2022-09-28,"2032-09-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-10-22",7477,0,0.938987,0,5.49779,4.5227,5287.04,-5287.04,0,3.04921,3.04921,5.89193,1796.16,-7258.04,11.4191,3.64556,0.911452,5.89868,2022,2022-01-01,1
"19238","2022-009C","Starlink2987","plat","+","LEO","comms","USA","AFETR",2022-09-28,"2032-09-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-11-09",7477,0,0.938987,0,5.49779,2.78784,5287.04,-5287.04,0,3.04921,3.04921,5.89193,-501.028,-7460.19,11.4551,3.74991,-0.242787,5.89869,2022,2022-01-01,1
"19239","2022-009D","Starlink2988","plat","+","LEO","comms","USA","AFETR",2022-09-28,"2032-09-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-10-19",7477,0,0.938987,0,5.49779,2.98549,5287.04,-5287.04,0,3.04921,3.04921,5.89193,2167.91,-7155.81,11.4194,3.59373,1.09816,5.89868,2022,2022-01-01,1
"19240","2022-009E","Starlink2989","plat","+","LEO","comms","USA","AFETR",2022-09-28,"2032-09-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-09-20",7477,0,0.938987,0,5.49779,2.16978,5287.04,-5287.04,0,3.04921,3.04921,5.89193,5416.22,-5154.6,11.388,2.58409,2.72828,5.89866,2022,2022-01-01,1
"19241","2022-009F","Starlink2990","plat","+","LEO","comms","USA","AFETR",2022-09-28,"2032-09-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-10-15",7477,0,0.938987,0,5.49779,5.04122,5287.04,-5287.04,0,3.04921,3.04921,5.89193,2655.03,-6989.72,11.4148,3.50968,1.34278,5.89867,2022,2022-01-01,1
"19242","2022-009G","Starlink2991","plat","+","LEO","comms","USA","AFETR",2022-09-28,"2032-09-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-11-19",7477,0,0.938987,0,5.49779,5.0417,5287.04,-5287.04,0,3.04921,3.04921,5.89193,-1770.62,-7264.32,11.4726,3.653,-0.881073,5.89869,2022,2022-01-01,1
"19243","2022-009H","Starlink2992","plat","+","LEO","comms","USA","AFETR",2022-09-28,"2032-09-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-10-30",7477,0,0.938987,0,5.49779,1.64543,5287.04,-5287.04,0,3.04921,3.04921,5.89193,783.237,-7435.85,11.4403,3.73614,0.402612,5.89868,2022,2022-01-01,1
"19244","2022-009I","Starlink2993","plat","+","LEO","comms","USA","AFETR",2022-09-28,"2032-09-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-10-05",7477,0,0.938987,0,5.49779,3.65236,5287.04,-5287.04,0,3.04921,3.04921,5.89193,3811.96,-6432.29,11.4018,3.22814,1.92354,5.89867,2022,2022-01-01,1
"19245","2022-009J","Starlink2994","plat","+","LEO","comms","USA","AFETR",2022-09-28,"2032-09-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-10-03",7477,0,0.938987,0,5.49779,4.67973,5287.04,-5287.04,0,3.04921,3.04921,5.89193,4031.31,-6297.14,11.4012,3.15995,2.03362,5.89867,2022,2022-01-01,1
"19246","2022-009K","Starlink2995","plat","+","LEO","comms","USA","AFETR",2022-09-28,"2032-09-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-09-18",7477,0,0.938987,0,5.49779,0.524834,5287.04,-5287.04,0,3.04921,3.04921,5.89193,5590.52,-4965.03,11.3852,2.48861,2.81564,5.89866,2022,2022-01-01,1
"19247","2022-009L","Starlink2996","plat","+","LEO","comms","USA","AFETR",2022-09-28,"2032-09-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-11-11",7477,0,0.938987,0,5.49779,2.99465,5287.04,-5287.04,0,3.04921,3.04921,5.89193,-757.46,-7438.52,11.4621,3.73933,-0.371684,5.89869,2022,2022-01-01,1
"19248","2022-009M","Starlink2997","plat","+","LEO","comms","USA","AFETR",2022-09-28,"2032-09-28",107.239,227,1,1,53.8,1110,1110,2.4,3,3,"3","EA0","2022-09-19",7477,0,0.938987,0,5.49779,3.87133,5287.04,-5287.04,0,3.04921,3.04921,5.89193,5504.1,-5060.66,11.3869,2.53677,2.77233,5.89866,2022,2022-01-01,1
